numCells,numAuctioneers,concurrentAuctionsPerAuctioneer,maxBiddingPoolFraction,algorithm,scenario,# auctions,communication,waitTime,biddingTime,distributionScore,nMissing
100,100,5,0.10,all_rebid,cold start,5776,4998744,554.74,5.74,0.0720,4819
100,100,5,0.10,all_rebid,rolling deploy,500,398595,3.44,3.44,0.1835,395
100,100,5,0.20,compare_to_percentile,10% start,1000,1586688,2.87,1.71,0.0046,790
100,100,5,0.20,compare_to_percentile,cold start,6300,9986780,13.05,1.32,0.0713,4977
100,100,5,0.20,compare_to_percentile,rolling deploy,500,792420,1.22,1.22,0.1607,395
100,100,5,0.20,all_rebid,10% start,1000,1590619,2.91,1.90,0.0035,790
100,100,5,0.20,all_rebid,cold start,6300,10035257,28.37,13.84,0.0678,4977
100,100,5,0.20,all_rebid,rolling deploy,500,794428,1.69,1.69,0.1648,395
150,150,1,0.05,compare_to_percentile,10% start,1500,798568,9.33,1.07,0.0060,790
150,150,1,0.05,compare_to_percentile,cold start,9450,5032563,58.58,3.20,0.0340,4977
150,150,1,0.05,compare_to_percentile,rolling deploy,800,444332,5.63,1.07,0.1461,440
150,150,1,0.05,all_rebid,10% start,1500,805120,9.81,1.25,0.0054,790
150,150,1,0.05,all_rebid,cold start,9450,5072193,57.45,1.14,0.0334,4977
150,150,1,0.05,all_rebid,rolling deploy,800,447602,5.86,1.15,0.1440,440
150,150,1,0.10,compare_to_percentile,10% start,1500,1199238,11.95,3.37,0.0055,790
150,150,1,0.10,compare_to_percentile,cold start,9450,7542527,56.58,1.11,0.0306,4977
150,150,1,0.10,compare_to_percentile,rolling deploy,800,666154,6.10,1.19,0.1197,440
150,150,1,0.10,all_rebid,10% start,1500,1207351,9.66,1.27,0.0056,790
150,150,1,0.10,all_rebid,cold start,9450,7620600,70.84,3.92,0.0324,4977
150,150,1,0.10,all_rebid,rolling deploy,800,671222,6.22,1.22,0.1107,440
150,150,1,0.20,compare_to_percentile,10% start,1500,2394128,9.96,1.35,0.0057,790
150,150,1,0.20,compare_to_percentile,cold start,9450,15118604,83.53,7.23,0.0309,4977
150,150,1,0.20,compare_to_percentile,rolling deploy,800,1331520,6.50,1.24,0.0617,440
150,150,1,0.20,all_rebid,10% start,1500,2418129,15.65,3.20,0.0056,790
150,150,1,0.20,all_rebid,cold start,9450,15340532,184.61,21.15,0.0318,4977
150,150,1,0.20,all_rebid,rolling deploy,800,1342021,7.46,1.68,0.0569,440
150,150,2,0.05,compare_to_percentile,10% start,1500,798832,5.20,1.22,0.0054,790
150,150,2,0.05,compare_to_percentile,cold start,9450,5033916,30.98,1.42,0.0361,4977
150,150,2,0.05,compare_to_percentile,rolling deploy,800,444452,3.26,1.45,0.1467,440
150,150,2,0.05,all_rebid,10% start,1500,805624,5.58,1.42,0.0051,790
150,150,2,0.05,all_rebid,cold start,9450,5104961,53.50,8.07,0.0372,4977
150,150,2,0.05,all_rebid,rolling deploy,800,447623,3.45,1.44,0.1456,440
150,150,2,0.10,compare_to_percentile,10% start,1500,1197648,5.23,1.20,0.0058,790
150,150,2,0.10,compare_to_percentile,cold start,9450,7572939,45.06,12.69,0.0361,4977
150,150,2,0.10,compare_to_percentile,rolling deploy,800,666358,3.37,1.30,0.1064,440
150,150,2,0.10,all_rebid,10% start,1500,1209521,6.43,2.12,0.0054,790
150,150,2,0.10,all_rebid,cold start,9450,7686832,93.44,25.82,0.0366,4977
150,150,2,0.10,all_rebid,rolling deploy,800,671532,4.03,1.72,0.1099,440
150,150,2,0.20,compare_to_percentile,10% start,1500,2398640,7.11,2.44,0.0053,790
150,150,2,0.20,compare_to_percentile,cold start,9450,15404031,205.36,50.73,0.0358,4969
150,150,2,0.20,compare_to_percentile,rolling deploy,800,1331648,3.98,1.64,0.0596,440
150,150,2,0.20,all_rebid,10% start,1500,2431123,19.90,14.63,0.0066,790
150,150,2,0.20,all_rebid,cold start,9450,15418988,212.06,44.29,0.0472,4968
150,150,2,0.20,all_rebid,rolling deploy,800,1342038,6.56,3.62,0.0562,440
150,150,5,0.05,compare_to_percentile,10% start,1500,805444,4.05,3.62,0.0051,790
150,150,5,0.05,compare_to_percentile,cold start,9450,5119192,59.09,45.03,0.0342,4977
150,150,5,0.05,compare_to_percentile,rolling deploy,800,445508,2.32,1.88,0.1308,440
150,150,5,0.05,all_rebid,10% start,1500,812449,5.63,5.07,0.0054,790
150,150,5,0.05,all_rebid,cold start,9450,5124462,60.46,23.99,0.0430,4976
150,150,5,0.05,all_rebid,rolling deploy,800,455461,5.59,5.28,0.1239,440
150,150,5,0.10,compare_to_percentile,10% start,1500,1210381,6.00,5.80,0.0043,790
150,150,5,0.10,compare_to_percentile,cold start,6652,8556605,300.00,189.07,0.0887,5685
150,150,5,0.10,compare_to_percentile,rolling deploy,1507,2260500,546.56,242.94,0.2374,854
150,150,5,0.10,all_rebid,10% start,1863,2794500,773.22,173.77,0.0103,1500
150,150,5,0.10,all_rebid,cold start,8870,13290991,1108.16,130.00,2.5182,8853
150,150,5,0.10,all_rebid,rolling deploy,891,1312090,1209.30,124.25,0.2302,805
150,150,5,0.20,compare_to_percentile,10% start,1548,4431482,1406.54,144.45,0.0106,1415
150,150,5,0.20,compare_to_percentile,cold start,8723,25942050,985.50,268.15,3.1870,8717
150,150,5,0.20,compare_to_percentile,rolling deploy,939,2712000,1258.84,305.96,0.2374,814
150,150,5,0.20,all_rebid,10% start,1591,4656000,1594.67,330.27,0.0096,1410
150,150,5,0.20,all_rebid,cold start,8638,25854000,1896.90,390.81,-1,8638
150,150,5,0.20,all_rebid,rolling deploy,894,2659500,2129.81,405.77,0.2374,799
